Gene Symbol	SO:0001619|non-coding_transcript_variant	SO:0001575|splice_donor_variant	SO:0001822|inframe_deletion	SO:0001587|nonsense	SO:0001627|intron_variant	SO:0001819|synonymous_variant	SO:0001582|initiator_codon_variant	SO:0002073|no_sequence_alteration	SO:0002153|genic_upstream_transcript_variant	SO:0001589|frameshift_variant	SO:0001623|5_prime_UTR_variant	SO:0002152|genic_downstream_transcript_variant	SO:0001820|inframe_indel	SO:0001578|stop_lost	SO:0001821|inframe_insertion	SO:0001624|3_prime_UTR_variant	SO:0001574|splice_acceptor_variant	SO:0001583|missense_variant
BTBD19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
CREBBP	0	1	0	4	12	2	2	0	0	3	0	0	0	0	0	0	1	5
JAG1	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1
TEX30	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	5
JUP	0	0	3	0	13	0	2	0	0	0	5	0	1	0	0	8	0	0
EIF2AK1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
EIF2AK3	88	0	3	4	4	26	0	0	0	0	14	0	0	0	0	0	0	65
PBX3	14	0	0	0	2	2	0	0	0	3	1	0	0	0	0	1	0	11
TEX35	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
EIF2AK2	0	0	0	0	9	3	0	0	0	0	1	0	0	0	0	0	0	5
TEX36	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PBX4	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
TEX38	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	7
BTBD10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
PBX1	0	2	0	3	7	4	0	0	0	2	9	0	0	0	0	3	0	6
FAM111B	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
FAM111A	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AGO3	0	0	0	0	3	4	0	0	0	0	7	0	0	0	0	0	0	6
AGO4	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19
AGO1	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	1	0	2
AGO2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
NMT2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
HLA-DRB1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	5
LGMN	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DPYS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
NCAPG2	54	0	0	2	0	5	0	0	0	1	0	0	0	0	0	0	0	46
KDM8	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	5
SNX12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
SNX13	28	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	27
SNX10	13	1	0	3	22	12	0	0	0	1	11	0	0	0	0	0	0	19
IL18BP	0	0	0	1	33	11	0	0	0	1	0	0	0	0	0	11	2	30
CASP12	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
CASP10	0	1	0	4	141	41	0	0	0	9	0	0	0	2	0	174	1	87
JAK2	145	0	1	1	4	38	0	0	0	3	35	0	0	0	0	7	0	95
SLC18A1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	8
SLC18A2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
JAK1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CHST9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	11
CHST6	17	0	0	0	0	0	1	0	0	0	5	0	0	0	0	12	0	1
CRPPA	484	1	6	10	71	86	4	0	0	14	2	0	0	2	0	174	0	214
IFT140	0	2	0	0	13	1	0	0	0	0	0	0	0	0	0	0	2	12
MAMDC2	29	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	27
TEX14	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
TEX15	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
DUSP6	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	6
PLSCR1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	5
SDHAF2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
PLSCR3	7	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	6
PLSCR2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DPYD	9	0	0	0	3	1	2	0	0	1	0	0	0	0	0	1	0	11
PLSCR4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
SDHAF1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PAFAH1B3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
PAFAH1B2	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
CHST3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1
PAFAH1B1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ECHS1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5
TP53I13	0	0	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	6
URM1	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	8
SNX33	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
FAM117A	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
SNX27	0	0	0	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0
SNX25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
JAM2	24	0	0	2	3	2	1	0	0	1	1	0	0	0	0	3	0	16
JAM3	0	0	1	1	11	3	3	0	0	0	0	0	1	0	0	0	0	9
ATAD1	113	0	0	3	10	40	0	0	0	5	39	0	0	0	0	0	0	65
RIC3	12	0	0	0	6	0	0	0	0	0	5	0	0	0	0	5	0	12
RIC1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
SLF2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CKMT1A	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
SNX24	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
MATCAP2	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	6
APEX2	0	0	0	0	5	2	0	0	0	0	2	0	0	0	0	0	0	5
KIR3DL1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	3
SNX21	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15	0	15
SNX22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
KIR3DL3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
SNX20	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DCBLD1	13	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	13
SNX18	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	7
SNX19	45	0	0	0	34	3	0	0	0	0	8	0	0	0	0	5	0	42
SNX16	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
SNX17	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	12
CCDC9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
SNX14	123	2	2	12	38	27	1	0	0	7	62	0	1	0	0	4	3	70
CCDC8	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	2
CCDC7	11	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	16
SNX15	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12
PWWP3A	12	0	0	0	6	2	0	0	0	0	1	0	0	0	0	1	0	10
CCDC3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
NCAPD3	0	0	0	1	8	1	0	0	0	0	6	0	0	0	0	0	1	10
LGR6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
LGR5	26	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	24
GZF1	0	0	0	1	5	7	0	0	0	1	0	0	0	0	0	2	0	12
LY6K	9	0	0	0	1	2	0	0	0	0	0	0	0	0	0	9	0	9
ALDH1L1	48	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	41
TMEM167B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RIF1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
LY75	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K7CL	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	9
ATP12A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ALDH1L2	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
EFEMP2	329	0	3	2	3	120	0	0	0	7	4	0	0	0	1	6	0	183
EFEMP1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0
UROD	80	0	1	9	4	9	0	0	0	3	1	0	0	0	0	3	1	49
TOM1	30	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	28
KMT5B	57	0	1	7	20	3	0	0	0	12	32	0	0	0	0	0	2	33
KMT5A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
UGT2B10	0	0	0	0	14	0	0	0	0	0	3	0	0	0	0	0	0	17
UGT2B11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PCYT2	0	0	0	0	4	0	0	0	0	1	8	0	0	0	0	7	0	14
FAM118A	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12
UGT2B17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ATP11A	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	5	1	6
SDCBP2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RINT1	959	7	9	23	432	312	5	1	0	29	439	0	0	0	0	210	8	625
JAML	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5
LGSN	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	10	0	18
SRSF2	7	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6
SRSF3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PTPRCAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8
LY6H	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2
SRSF6	13	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	11
ARL8A	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1
SRSF8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
SRSF9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
GRIA1	78	0	0	1	21	17	0	0	0	2	7	0	0	0	0	0	0	59
KMT2E	0	0	12	1	3	0	0	0	0	1	1	0	16	0	4	0	0	2
GRIA2	0	0	0	0	14	2	1	0	0	0	4	0	0	0	0	0	0	17
KMT2D	0	2	9	0	0	0	1	0	0	0	0	0	10	0	1	0	2	1
UQCRB	28	0	0	1	5	5	0	0	0	2	6	0	0	0	0	4	0	17
KMT2A	30	0	8	7	8	7	1	0	0	7	0	0	11	0	4	0	3	8
KMT2B	0	0	0	0	0	0	3	0	0	2	0	0	1	0	2	0	0	0
UAP1	13	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	10
PKMYT1	0	0	0	0	4	1	0	0	0	0	1	0	0	0	0	1	0	5
UQCRH	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1
ARL17A	0	0	0	1	48	0	0	0	0	0	0	0	0	0	0	8	0	47
LOXHD1	0	0	2	3	60	69	2	0	0	10	87	0	0	0	0	8	0	59
AMDHD2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	12	0	13
KHDC1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
TNFRSF17	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
TNFRSF14	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	4	0	7
AP4S1	0	0	0	2	34	8	1	0	0	1	1	0	1	1	0	18	1	18
IP6K1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
SAC3D1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9
GRIA3	0	0	0	0	14	2	1	0	0	3	0	0	0	0	0	0	0	10
GRIA4	73	0	1	2	2	3	0	1	0	2	0	0	0	0	0	8	0	63
KRTAP4-8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
UROS	73	0	1	1	5	8	0	0	0	1	9	0	0	0	0	7	2	46
NHSL3	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	39
UCKL1	16	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	16
SH3BP5L	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4
BFSP1	0	1	0	0	19	3	1	0	0	1	2	0	0	0	0	0	1	18
NOXA1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ADSS1	0	0	1	1	60	31	7	0	0	5	115	0	0	0	0	0	0	77
TRIM77	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
RIGI	0	1	1	2	33	10	0	0	0	4	47	0	1	0	0	0	1	53
OR7E24	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1
PTEN	0	11	17	85	96	180	11	2	0	188	936	0	2	0	8	0	8	540
ECE1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ETFA	0	1	2	2	28	10	2	0	0	0	0	0	0	0	0	0	0	15
ETFB	0	0	1	0	14	2	1	0	0	2	1	0	0	0	1	0	0	8
AP4M1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	2
KIAA1549	0	0	1	0	14	4	1	0	0	0	0	0	0	0	0	0	0	10
PTER	0	0	0	0	10	1	0	0	0	0	3	0	0	0	0	0	0	12
TRIM68	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	6
TRIM69	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13
ARL5A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TRIM67	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
NKX3-1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
GRID2	0	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	8
VPS9D1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
TNFRSF18	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	0	11
TNFRSF19	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	8
ARFGAP1	16	0	0	0	3	3	0	0	0	0	3	0	0	0	0	7	0	22
ARFGAP2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TNFRSF1A	325	1	4	1	42	86	0	0	0	2	165	0	1	0	1	16	0	210
ARL4C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
PCCA	719	8	6	30	190	243	8	0	0	63	293	0	0	0	0	10	8	361
PCCB	0	1	1	1	6	1	6	0	0	2	0	0	0	0	1	0	0	5
TNFRSF25	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	4
TRIM59	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
ZNF875	12	0	0	0	3	1	0	0	0	1	3	0	0	0	0	0	0	11
TOP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AGXT	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	4
DCTPP1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
TRIM55	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	11
CANT1	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0
CARNMT1	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
HM13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
SRSF1	16	0	0	4	0	0	0	0	0	3	0	0	0	0	0	3	0	9
UGT2B28	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	9
ATP10B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
MTHFSD	25	1	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	25
ARL13B	180	1	2	7	51	39	0	1	0	10	50	0	2	0	2	1	1	153
NNAT	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
TRIM46	17	0	0	0	3	1	0	0	0	0	1	0	0	0	0	1	0	16
UBQLN1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
E2F2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
E2F5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
UBQLN4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
E2F6	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	6
TRIM40	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TRIM41	19	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	29
TXNL1	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
GZMB	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12
CABLES1	2	0	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	19
TM6SF1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
HCRTR1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
GZMH	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DBNDD1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7
GZMM	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
DBNDD2	8	0	0	0	6	0	0	0	0	0	4	0	0	0	0	6	0	13
TRIM39	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
OCIAD1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
TRIM35	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	0	20
TRIM36	0	0	0	0	6	2	0	0	0	0	3	0	0	0	0	0	0	7
TRIM37	236	0	2	8	49	51	2	0	0	13	58	0	0	0	1	27	3	118
OCIAD2	7	0	0	0	3	0	0	0	0	0	5	0	0	0	0	1	0	10
ZNF853	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
TRIM31	25	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	23
ZNF850	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TRIM34	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ODAD1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ODAD3	0	1	0	2	51	8	0	0	0	1	0	0	0	0	1	0	2	36
ODAD2	0	1	0	5	32	23	2	0	0	1	30	0	0	0	0	0	2	47
TNFRSF6B	255	0	3	6	0	92	0	0	0	5	0	0	1	2	0	5	0	159
ODAD4	11	0	0	1	1	1	0	0	0	4	0	0	0	0	0	2	0	5
ECI2	19	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	18
ICAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6
ICAM3	0	0	0	0	4	1	0	0	0	0	12	0	0	0	0	0	0	15
ICAM4	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3
MTFR1L	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	6
IKZF1	0	2	1	2	69	21	1	0	0	0	1	0	0	0	0	0	0	43
IKZF2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
IKZF3	0	0	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0	11
IKZF4	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2
EFR3A	30	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	30
RINL	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8
ARL16	11	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	9
TP63	0	0	2	10	133	49	3	0	0	12	9	0	0	1	1	62	0	111
TRIM22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
GIN1	9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	9
TMEM170A	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
C16orf74	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
GAREM2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
PNLDC1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TRIM14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TRIM16	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	7
RIN1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
TRIM10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
TP53	126	7	24	30	117	188	22	0	1	111	472	0	20	9	12	287	16	417
RIN2	0	0	0	3	26	22	0	0	0	5	77	0	0	0	0	0	0	73
ROPN1	5	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	8
OR9I1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13
SPMIP8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ACTR3B	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ACTR3C	13	0	0	1	0	1	0	0	0	0	12	0	0	0	0	0	0	12
SYNGR2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	3
SARAF	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	7
B4GALNT1	2	1	0	2	32	16	0	0	0	3	12	0	0	0	0	3	0	19
B4GALNT2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	4
DECR1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
HARS1	0	5	2	3	100	17	2	0	0	2	0	0	1	0	1	0	0	74
SPHKAP	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
NBEAL2	0	1	0	0	15	3	0	0	0	0	5	0	0	0	0	0	0	6
PTK6	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	18	0	26
HARS2	0	1	1	5	41	6	0	0	0	2	19	0	1	0	1	0	0	23
PTK2	42	0	0	1	6	16	0	0	0	0	16	0	0	0	0	1	0	24
SNHG29	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	2	0	8
SNHG28	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
MED13L	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2
POLA1	321	0	1	0	5	103	0	0	0	0	0	0	0	0	0	0	0	217
SPMIP6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
NDUFAF8	3	0	0	0	3	0	2	0	0	1	8	0	0	0	0	1	0	6
NDUFAF6	149	0	0	6	90	32	3	0	0	12	86	0	1	0	1	5	0	90
NDUFAF7	52	0	0	1	8	13	0	0	0	1	5	0	0	0	0	0	0	30
PTK7	37	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	31
NDUFAF4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
NDUFAF5	247	1	0	12	30	116	3	0	3	21	156	0	0	0	0	2	3	89
NDUFAF2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
NDUFAF3	0	0	0	0	17	5	1	0	0	0	20	0	0	0	0	0	0	18
NDUFAF1	119	0	0	1	0	16	1	0	0	3	17	0	0	0	0	0	0	82
MON1A	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
TP73	0	0	0	0	6	3	0	0	0	1	0	0	0	0	0	6	0	9
MON1B	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	8
SPAG16	25	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	23
ECM1	0	1	0	5	15	4	0	0	0	1	0	0	0	0	0	0	1	5
AP4E1	0	0	0	0	0	11	1	0	0	0	32	0	0	0	0	0	0	21
GRIK4	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
GRIK1	1	0	0	0	12	2	0	0	0	0	0	0	0	0	0	3	0	9
SPATC1L	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	5
GRIK2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	5
KHK	0	0	1	0	33	8	0	0	0	0	0	0	0	0	0	43	0	19
PPP3CA	0	0	0	1	13	4	0	0	0	0	0	0	0	0	0	0	1	7
SYNCRIP	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	9
PCM1	125	0	0	2	11	11	0	0	0	0	0	0	0	0	0	0	0	115
PPP3CB	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	4
PCLO	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	4
NMRK2	8	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	8
NMRK1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
UIMC1	25	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	22
CNTRL	39	0	0	0	4	3	0	0	0	0	4	0	0	0	0	0	0	44
PHGDH	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
MCF2L2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10
TOX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
KIN	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
TOX3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANKFN1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
TOX2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
ARHGEF9	0	1	0	15	99	64	2	0	0	5	85	0	0	0	1	45	3	114
SLTM	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
KIT	0	6	1	1	17	4	0	0	0	0	0	0	1	0	0	0	4	10
ARHGEF3	0	0	0	1	5	2	0	0	0	0	1	0	0	0	0	2	0	11
ARHGEF4	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	5
ARHGEF1	135	0	0	1	15	49	1	0	0	0	3	0	0	0	1	0	0	93
ARHGEF7	3	0	0	0	11	4	0	0	0	0	8	0	0	0	0	0	0	10
KIZ	0	3	1	6	59	21	3	0	0	7	60	0	0	0	0	0	2	59
ARHGEF6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
PCNA	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
AHCY	0	0	0	0	10	5	0	0	0	0	15	0	0	0	0	3	0	7
GPALPP1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	6
FITM2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
PCNP	8	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	8
PTPA	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	3
